subject,New Code,LLSum,AutoCat
THE WIFI HACKING BIBLE 2017,Hacking – Wireless Networks,302,Hacking – General
Models to Code With No Mysterious Gaps 2017,eBooks – Technical,99,eBooks – Technical
btc-from-cc-pp,Cashing Out,8,Other
Apple Carding 2017,Carding,1657,Carding
♕ DMT: The Spirit Molecule ♕,Drugs – General,267,Drugs – General
Bitcoin Thief Guide - Steal BTC from other PCs (Tut + Soft),Fraud,546,Cashing Out
The Basics of Digital Privacy Simple Tools to Protect,Anonymity – Other,180,Anonymity – Other
[TUTO FR] Le Carding de A à Z,Carding,1652,Carding
Bitcoin and the Blockchain 2 Entry Level Guides 2017,Cryptocurrency – General,558,Cryptocurrency – General
Homemade Grenade Launchers,Weaponry & Explosives,124,Weaponry & Explosives
Cashing out cvv by E-Gift Cards. FREE,Cashing Out,462,Cashing Out
"Organic Marijuana, Soma Style: The Pleasures of Cultivating",Drugs – Production,170,Drugs – General
True Online Anonymity Kit,Anonymity – Other,134,Anonymity – Other
♕♕♕ ★★★ HOW TO GET FREE STUFF! ★★★ ♕♕♕,Other,204,Drugs – Production
"☆ 3,4-mdma synthesis for beginners  ☆",Drugs – Production,95,Drugs – Production
CC And Paypal To Bitcoin,Cashing Out,968,Cashing Out
Pick-10-Book List: Microsoft WINDOWS,eBooks – Technical,365,eBooks – Technical
Test Driving JavaScript Applications 2016,eBooks – Technical,55,eBooks – Technical
How to hack IOS or Android ?,Hacking – Mobile,204,Drugs – Production
13 Ways to Know if the Government is Reading Your Email,Anonymity – Other,155,Cashing Out
List of BINs - which code for which bank,Carding,218,eBooks – Technical
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,852,Cashing Out
★ [2016] MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,301,Drugs – Production
ATTACK SMARTPHONE SECUIRTY WITH PENETRATION TESTING,Hacking – Mobile,139,Hacking – Mobile
How To Make Alcohol,Drugs – Production,529,Drugs – Production
Network Forensics Tracking Hackers through Cyberspace 2012,Digital Forensics,347,Digital Forensics
How to scam on LocalBitcoins,Fraud,549,Fraud
♕ MAKE $ SCAMMING PAY-PER-CALL OFFERS ♕,Fraud,285,Drugs – Production
♕ DMT: The Spirit Molecule ♕,Drugs – General,267,Drugs – General
A COLLECTION OF LOCK PICKING BOOKS,Lockpicking,216,Lockpicking
SOCKS5 settings / SOCKS5 + TOR,Anonymity – Proxies,496,Anonymity – Proxies
★ Paypal and CVV Cashout ★ UPDATED ★,Cashing Out,1090,Cashing Out
How to use SOCKS ( newbie guide ),Anonymity – Proxies,204,Drugs – Production
♕ Get FREE STEAM/ORIGIN Game Keys ♕,Fraud,119,Fraud
CC to BTC Guide+Tips-May 2017 Working Method!!Very Easy!,Cashing Out,900,Cashing Out
♕ DMT: The Spirit Molecule ♕,Drugs – General,267,Drugs – General
Cash from CC using Westorn Union,Cashing Out,494,Cashing Out
★EBAY + PAYPAL SCAM ★ NOT CARDING ★ 5K+ MONTH,Fraud,1616,Carding
Boaz david (Libertarianism Primer),eBooks – Other,22,Digital Forensics
Aleister Crowley - The Book of Thoth [DW010],eBooks – Other,263,eBooks – Other
Carding Amazon.,Carding,1618,Carding
Paypal transfer + cashout money guide,Cashing Out,1133,Cashing Out
♕ How To Make LSD ♕,Drugs – Production,560,Drugs – Production
CC Balance Checking Method.,Carding,403,Cashing Out
Take Control of OS X Server 2016,eBooks – Technical,75,eBooks – Technical
Java Programming for Android Developers For Dummies 2nd ed. 2016,eBooks – Technical,488,eBooks – Technical
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,485,Anonymity – Proxies
★ WiFi Hacker Tool || Crack any WPA and WEP passwords) ★,Hacking – Wireless Networks,325,Hacking – Wireless Networks
Ill show you how to make 4 BTC monthly (4 BTC Monthly),Cryptocurrency – General,916,Cashing Out
SNES Loader with Complete US Romset and Front End Interface,eBooks – Technical,68,eBooks – Technical
Computer Viruses For Dummies,Malware Authorship,78,Malware Authorship
★ E-Whoring Paradise || 75% Autopilot $80+ a DAY ★,eWhoring,261,eWhoring
Liqpay Carding Method,Carding,1732,Carding
How To Hack Facebook (Very Fast + Very Reliable),Hacking – Website,490,Hacking – Website
Practical Windows Forensics 2016,Digital Forensics,338,Digital Forensics
MURDER INC.,Other,12,Other
♕ Collection of Esoteric Ebooks ♕,eBooks – Other,215,eBooks – Other
How To Cash out Credit Cards To Gift Cards,Cashing Out,576,Cashing Out
How To Scam On LocalBitcoins,Fraud,549,Fraud
CC to Moneygram Cashout GUIDE,Cashing Out,1070,Cashing Out
How To Card Apple,Carding,204,Drugs – Production
Remove negative Results from Google,SEO,172,SEO
"Acid Dreams.The Complete Social History of LSD_ The CIA, The Sixties Almost Free (buy 1 get 1 free)",Drugs – General,258,Drugs – General
Cashout Anonymously From Stolen Paypal Accounts,Cashing Out,1047,Cashing Out
CARDING - CC Cashout Guide - Rabbit Method,Carding,1730,Carding
Carding via Phone - How To Disguise Your Voice.,Carding,1622,Carding
♕ CC to MoneyGram - 2 Methods ♕,Cashing Out,522,Cashing Out
ATTACK SMARTPHONE SECUIRTY WITH PENETRATION TESTING,Hacking – Mobile,139,Hacking – Mobile
Secrets Of Lock Picking,Lockpicking,222,Lockpicking
Big List Of Cardable Websites,Carding,202,eBooks – Technical
★ [2017] CC to BTC Cashout 2.0 RELOADED ★,Cashing Out,1422,Cashing Out
GUIDE FOR FREE BITCOINS!!!,Cryptocurrency – General,130,Cryptocurrency – General
How i create a CPN number from scratch,Modifying Credit,374,Modifying Credit
Ayahuasca Analoge-Ott Almost Free,Drugs – General,51,Fraud
CANNABIS SUPER PACK OF BOOKS,Drugs – General,70,eBooks – Other
Anti broswer for carding,Carding,1627,Carding
TOR User Security Bible,Anonymity – Tor,361,Anonymity – Tor
"How-To Hydroponics, Third Edition",Drugs – General,102,eBooks – Technical
Beginners Guide to Bitcoin and Bitcoin Mining,Cryptocurrency – General,930,Cryptocurrency – General
★ [NEW] eWhoring GUIDE by TheShop™ ★,eWhoring,180,eWhoring
The Ultimate Bitcoin Money Making Guide *2017*,Cryptocurrency – General,529,Cryptocurrency – General
Authorised User Trade line(Clone),Modifying Credit,131,Modifying Credit
How To Grow Magic Mushrooms,Drugs – Production,416,Drugs – Production
Search Engine Optimization SEO,SEO,246,SEO
Confident Coding Master the Fundamentals 2017,eBooks – Technical,119,Drugs – General
Apple Carding Tutorial,Carding,1762,Carding
How to Make Speed [WITH PHOTOS],Drugs – Production,627,Drugs – Production
★ [v.1 Sources] ★  [VPN+RDP+SOCKS5+MORE....] ★,Anonymity – VPN,58,Anonymity – VPN
100% LEGAL MAKE A TON OF MONEY TRADING ALT-COINS,Cryptocurrency – Trading,724,Cryptocurrency – Trading
Growing Elite Marijuana - The Complete Guide,Drugs – Production,255,Drugs – Production
Virtual Billions The Genius behind the Rise of Bitcoin 2016,Cryptocurrency – General,504,Cryptocurrency – General
How to Make A Cow Prod Shocker,Weaponry & Explosives,489,Drugs – Production
Bank Zachodni WBK-Cashing out Btc through Prepaid VISA Cards,Cashing Out,782,Cashing Out
How to Disappear Completely,Anonymity – Other,204,Drugs – Production
GhostSquad DDOS + Botnet Tools,Denial of Service,123,Denial of Service
Database Modeling and Design Logical Design 5th edition 2011,eBooks – Technical,144,eBooks – Technical
PGP tutorial for Noobs!!!!,PGP/GPG,285,PGP/GPG
"MEGA PACK OF 3020 SCANS IDs, CC, BILLS, MORE",Resources – Identity Documents,430,Cashing Out
PP or CC To BTC Cashout 2016,Cashing Out,1399,Cashing Out
Sheath and Knife - Adult Furry Comic - M/M Gay Incest Brothers - wolf boy Yaoi English full color CU,eBooks – Other,49,Carding
★2017 Learn carding from mobile phone★,Carding,1626,Carding
Cardable CASINO Sites 2017,Carding,324,Carding
☆ The emperor wears no clothes ☆,Other,119,Drugs – General
HOW TO TRANSFER FROM PAYPAL CREDIT ACCOUNTS,Cashing Out,819,Cashing Out
10 Nice ways of spreading your Virus,Hacking – Malware Supply Chain,161,Hacking – Malware Supply Chain
CARDING LESSONS VOL. I,Carding,1709,Carding
Tutorials Mega Pack---1630 Items,Other,42,Fraud
Growing Elite Marijuana - The Complete Guide,Drugs – Production,255,Drugs – Production
"Pick-a-Book List: COMMAND LINE PRO using BASH, SHELL and TERMINAL",eBooks – Technical,412,eBooks – Technical
How To Hack Any Gmail Account (Very Easy),Hacking – Website,282,Hacking – Website
AMAZON REFUND SCAM GET iPHONE OR SAMSUNG S8 FREE 2017,Fraud,780,Fraud
How to Make Amphetamine WITH PHOTOS,Drugs – Production,730,Drugs – Production
How to make LSD 2017,Drugs – Production,560,Drugs – Production
CyberGhost VPN Cracked - NO LOGS,Anonymity – VPN,344,Anonymity – VPN
Double Your Bitcoin (THE LATEST ONE OF 2017),Cryptocurrency – General,505,Cryptocurrency – General
Make Bitcoins/ETH/Monero XMR in just 5 MINUTES,Cryptocurrency – General,295,Drugs – Production
A Carder’s First Experience,Carding,131,Carding
Drugs The Straight Facts - Heroin,Drugs – General,1141,Drugs – General
100 Deadly Skills The SEAL Operative's Guide 2015,eBooks – Other,243,eBooks – Other
Wanna Get Revenge? We can fuck anyone up for you,Other,111,Doxing
Against the Gods (buy 1 get 1 free),eBooks – Other,119,Drugs – General
Flight Carding Guide  v2 by Rango ! non vbv sites,Carding,1752,Carding
All About Doxing - A Full Guide,Doxing,322,Doxing
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1066,Cashing Out
One Pot Shake and Bake Meth Cooking,Drugs – Production,110,Drugs – Production
★ 2017 SQUAREUP PRIVATE CASHOUT GUIDE WITH FREE CC★,Cashing Out,593,Cashing Out
[Open Drugs] Indoor Cannabis Cultivation,Drugs – Production,398,Drugs – General
"Godzilla Mega Pack + Ultimate Fraud Guide + 10GB of Fake IDs, Templates, Bills and More",Fraud,475,Fraud
React Native By Example 2017,eBooks – Technical,50,eBooks – Technical
Murach's HTML5 and CSS3 3rd edition 2015,eBooks – Technical,357,eBooks – Technical
1000 Hacking Tutorials,Hacking – General,307,Hacking – General
Newly tested & updated : Cashout CCs in Bitcoins,Cashing Out,609,Cashing Out
About MMORPG carding.,Carding,1633,Carding
ULTIMATE COCAINE PRODUCTION AT HOME,Drugs – Production,171,Drugs – Production
★WELLS FARGO CASHOUT GUIDE!!!★,Cashing Out,613,Cashing Out
How To Pass Counterfeit Money,Counterfeit Currency,204,Drugs – Production
CC Cashout Method,Cashing Out,937,Cashing Out
Standard Catalog of Winchester Firearms 3rd edition 2016,eBooks – Other,145,eBooks – Technical
Instore Carding Tutorial,Carding,1731,Carding
Drugs The Straight Facts - Designer Drugs,Drugs – General,1523,Drugs – General
"Drugs The Straight Facts, Anti-Anxiety Drugs",Drugs – General,1511,Drugs – General
--= Private SOCKS 5 PROXIES - WORLDWIDE COUNTRY =,Anonymity – Proxies,203,Anonymity – Proxies
CARDING LESSONS VOL. I,Carding,1709,Carding
ALL MY VIDEO TUTORIALS FOR HUGE SUCCESS IN CARDING !!!,Carding,1785,Carding
Making Lock Picks - Video,Lockpicking,208,Lockpicking
Digital Gold: Bitcoin and the Inside Story of the Misfits an,Cryptocurrency – General,549,Cryptocurrency – General
Coder Cole Python An Introduction to Programming 2017,eBooks – Technical,399,eBooks – Technical
Jesuit Science and the End of Natures Secrets 2015,eBooks – Other,149,eBooks – Other
★ MoneyMachine | EARN $200 A DAY ★,Other,92,Other
Amazon Money Guide - Amazon Refund  [French Only],Fraud,256,Fraud
Scamming and Social Engineering---130 Items,Fraud,132,Fraud
Bitcoin Milionaire VOL. II ★MUST HAVE!!!★,Cryptocurrency – General,597,Cryptocurrency – General
Python Forensics A Workbench 2014,Digital Forensics,343,Digital Forensics
"★ 2017 COMPLETE FRAUD BIBLE ★ 75,000 ITEMS ★ 31.5 GB",Fraud,677,Fraud
7 Reasons A Credit Card Gets Blocked,Carding,244,Carding
Carding - Getting money from your dumps.,Carding,1674,Carding
Ultimate BTC PACK,Cryptocurrency – General,425,Cashing Out
Blockchain Revolution How the Technology behind Bitcoin 2016,Cryptocurrency – General,588,Cryptocurrency – General
My Secret Garden: Women's Sexual Fantasies,Other,68,Other
★ 2017 COMPLETE FRAUD MEGAPACK ★ 15.67 GB,Fraud,589,Fraud
Ticket CC Cashout Method,Carding,937,Cashing Out
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,852,Cashing Out
How To Make Home-Made Explosive,Weaponry & Explosives,489,Drugs – Production
GUNSMITHING 101 - Make Guns And Gun Accessories,Weaponry & Explosives,348,Weaponry & Explosives
CC to Paypal Cashout,Cashing Out,1429,Cashing Out
200 Amazing Ebooks,eBooks – Other,74,eBooks – Other
How To Solve Almost Any Sexual Problem The Easy Way,eBooks – Other,215,Drugs – Production
How To Hack WEP wifi Passwords,Hacking – Wireless Networks,316,Hacking – Wireless Networks
How To Scam On LocalBitcoins,Fraud,549,Fraud
Search Engine Optimization SEO,SEO,246,SEO
How To Make Cocaine,Drugs – Production,586,Drugs – Production
Marijuana Business: How to Open and Successfully Run a Marijuana Dispensary and Grow Facility,Drugs – General,575,Drugs – Production
"[VIDEO PROOFS]HOW WE MAKE $77,400-$158,000 a DAY!99%WinRate!",Other,436,Drugs – Production
♕ CVV Cashout Via BTC ♕,Cashing Out,1078,Cashing Out
Police Guide to Lock Picking & Improvised Lock Picks,Lockpicking,481,Lockpicking
"Pack of tuto Carding, paypal , stripe, cc",Carding,1652,Carding
10 Things to avoid when you are carding in the store,Carding,1685,Carding
HOW TO MAKE DRUGS GIGAPACK ALL DRUG MAKING  2017,Drugs – Production,555,Drugs – Production
★ PHISHING FULL PACK   ★ 2016  ★,Fraud,174,Fraud
Authentic Australian Passport/License Scan of Same Person,Resources – Identity Documents,181,Resources – Identity Documents
Debit Card Cashout! - Instant - Easy - Step by Step,Carding,554,Cashing Out
"How to Make C4, RDX",Weaponry & Explosives,489,Drugs – Production
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,521,Hacking – General
CHANGE ID BIBLE,Resources – Identity Documents,54,Resources – Identity Documents
"List Of Cardable Sites (20,000+)",Carding,306,Carding
★ [NEW] eWhoring GUIDE by TheShop™ ★,eWhoring,180,eWhoring
Contemporary Drug Synthesis,Drugs – Production,149,Drugs – Production
BITCOIN SCAM!!!,Fraud,430,Cryptocurrency – General
CC TO BTC - VIDEO PROOF GET 2+ BTC DAILY,Cashing Out,1313,Cashing Out
★ HOW TO PASS A DRUG TEST ★,Drugs – General,251,Drugs – Production
GUIDE TO POSTAL SMUGGLING,Transportation/Stealth,271,Transportation/Stealth
Hacking for Beginners The Ultimate Guide 2016,Hacking – General,344,Hacking – General
Hide My Ass UNLIMITED ACCOUNT,Anonymity – VPN,253,Anonymity – VPN
100 x UK Passport Scan *Best Price*,Resources – Identity Documents,173,Resources – Identity Documents
Hacking for Beginners---406 Items,Hacking – General,335,Hacking – General
The Smart Girls Guide to Privacy Practical Tips for Staying Safe,Anonymity – Other,170,Cashing Out
★TORSO'S★ Chinese Goods Carding Guide,Carding,1660,Carding
The Modern Alpha Male 2014,eBooks – Other,119,Drugs – General
Theoretical & Experimental Methods Defending DDoS,Denial of Service,166,Denial of Service
"THE TERMINATOR PACK 37,000 ITEMS ▶GUIDES ▶TEMPLATES ▶SOFTWARE ▶E-whore/Pornleech",eWhoring,119,Drugs – General
How To Create High Credit Score Ghosts Bureaus System,Modifying Credit,316,Modifying Credit
How to Make People Like You in 90 Seconds or Less,eBooks – Other,499,Drugs – Production
How To Spoof Your IP Address (ESSENTIAL FOR CARDING),Carding,1633,Carding
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,202,Drugs – Production
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
♕ GOOGLE PLAY CARDING METHODS ♕,Carding,1628,Carding
Building Blockchain Projects 2017,Cryptocurrency – General,83,Cryptocurrency – General
♕ How To Be A Pro Carder ♕,Carding,204,Drugs – Production
How To Hack Facebook (Very Fast + Very Reliable),Hacking – Website,490,Hacking – Website
★ TheShop's MEGAPACK ★,Other,59,Other
50 Recipes for Programming Node.js Volume 1 2017,eBooks – Technical,318,eBooks – Technical
Carding - PP or CC To BTC CASHOUT!,Carding,1625,Carding
How to extract cocaine from Paper or Paperboard,Transportation/Stealth,315,Drugs – Production
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,300,Carding
"SURVIVAL, MUNITIONS, WEAPONS, COMBAT SUPER PACK OF BOOKS",Weaponry & Explosives,103,Weaponry & Explosives
Black Book of Lie Detection,eBooks – Other,120,eBooks – Other
Basic Carding Tutorial With CVV2,Carding,1759,Carding
Cashing out cvv-buy E-Gift Cards,Cashing Out,367,Cashing Out
My personal Paypal to Bitcoins method [WRITTEN BY MYSELF],Cashing Out,558,Cashing Out
Home Workshop Explosives,Weaponry & Explosives,145,Weaponry & Explosives
Understanding Bitcoin,Cryptocurrency – General,430,Cryptocurrency – General
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,564,Fraud
Multiple VPN connections (highest safety),Anonymity – VPN,373,Anonymity – VPN
"MAKE $10,000+ A WEEK CASHING OUT WESTERN UNION",Cashing Out,340,Cashing Out
hacking-android.,Hacking – Mobile,20,Hacking – Mobile
★ The Men's Fitness Exercise Bible ★,Other,136,Other
Apple Carding Simple Method,Carding,1756,Carding
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1621,Carding
PayPal Cashout + PayPal to BTC V.2  + [8 videos],Cashing Out,1934,Cashing Out
♕ Carding DELL  | How To Card Dell Laptop ♕,Carding,1856,Carding
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1621,Carding
100% LEGAL MAKE A TON OF MONEY TRADING ALT-COINS,Cryptocurrency – Trading,724,Cryptocurrency – Trading
How To Make Cocaine [Fast Shipping},Drugs – Production,615,Drugs – Production
Carding Vocabulary-TERMS Understanding the Business Language,Carding,1676,Carding
HideMyAss.com ♜Premium Account♜ [LIFETIME WARRANTY],Anonymity – VPN,386,Anonymity – VPN
Ultimate Hacking Megapack 14gb,Hacking – General,345,Hacking – General
Chaining a Socks5 With Tor TUTORIAL,Anonymity – Tor,348,Anonymity – Tor
