subject,New Code,LLSum,AutoCat
AMAZON GIFTCARDS CARDING SYSTEM 100% SUCCESS NO CC REQUIRED,Carding,1740,Carding
"Massive Deepweb E-Book dump|Carding,Paypal,BitCoins,Security",Carding,467,Cashing Out
CARDING : MEGA-PACK OF TUTORIALS - I,Carding,1668,Carding
100$ / WEEK $$$$$ EASY CASH $$$$$$ BITCOIN EASY $$$$$$$,Cryptocurrency – General,442,Cryptocurrency – General
How To Make Cocaine [Fast Shipping},Drugs – Production,118,Cashing Out
AVOID CAMERA DETECTION,Anonymity – Other,10,SEO
Delete collections from your credit report,Modifying Credit,316,Modifying Credit
Take Back Your Privacy The Barefoot Anarchist's Guide 2016,Anonymity – Other,163,Anonymity – Other
ULTIMATE CARDING UNIVERSITY CASHOUT PAYPAL/CC to BTC/WU,Carding,1712,Carding
★TORSO'S ★ FRAUD ★ PACKAGE ★,Fraud,533,Fraud
100% Anonymous (buy 1 get 1 free),Anonymity – Other,229,Anonymity – Other
**DECEMBER *2016-2017 BIGGEST FRAUD PACKAGE ON THE MARKET *,Fraud,653,Fraud
Lolita: Vladimir Nabokov,eBooks – Other,90,eBooks – Other
█ █★ HOW TO SHIP DRUGS STEALTHY - TUTORIALS AND VIDEO ★ █ █▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀,Transportation/Stealth,193,Transportation/Stealth
CARDING LESSONS VOL. II,Carding,1729,Carding
Hacking Wireless Networks Guide + Free Gift,Hacking – Wireless Networks,286,Hacking – General
Steal your competitors customers,SEO,127,SEO
Incident Response and Computer Forensics 3rd edition 2014,Digital Forensics,373,Digital Forensics
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,192,Carding
★ CARDING UNIVERSITY FROM HELL 666(FULL VERSION) ★,Carding,1763,Carding
★WELLS FARGO TO BTC!! MAKE THOUSANDS!★,Cashing Out,578,Cashing Out
Lord of the Rings - Complete Collection,eBooks – Other,239,eBooks – Other
Carding Tutorial For Beginners,Carding,1755,Carding
★★★ Pick up any carded items without ID & Name. ★★★ 100% WORKING ★★★ STAY SAFE ★★★ NO POLICE.,Carding,88,Anonymity – Other
★ MoneyMachine | EARN $200 A DAY ★,Other,92,Other
****Double your Bitcoins****,Cryptocurrency – General,144,Cryptocurrency – General
The Witchs Book of Spirits 2017,Other,210,eBooks – Other
"Anarchist Cookbook - BOMBS, GUN POUDER, DRUGS",Weaponry & Explosives,267,Weaponry & Explosives
**ULTIMATE MONEY MAKING PACKAGE**,Other,90,Other
Check Fraud Unversity(Clone),Fraud,469,Fraud
"BIGGEST FRAUD PACKAGE ON DEEPWEBCarding,Cashout,Paypal,CC...",Fraud,1397,Cashing Out
"Michael Hardt, Common Wealth",eBooks – Other,20,eBooks – Other
Android Forensics Investigation Analysis and Mobile Security for Google Android 2011,Digital Forensics,348,Digital Forensics
Hacking - The Beginners Guide to Master The Art of Hacking In No Time.pdf,Hacking – General,709,Hacking – General
BEATING FBI SURVEILLANCE,Anonymity – Other,34,Digital Forensics
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,507,Anonymity – Proxies
Megapack of carding and fraud guides 2016,Carding,1688,Carding
Recreational Drugs - Proffessor Buzz,Drugs – General,50,Transportation/Stealth
A Beginners Guide To Hacking Computer Systems,Hacking – General,337,Hacking – General
The Ultimate Guide for Anonymous and Secure Internet Usage,Anonymity – Proxies,181,Anonymity – Other
█ █★ E- BOOK OF FORBIDDEN KNOWLEDGE ★ █ █▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀,eBooks – Other,199,eBooks – Other
How To Get Chicks Keep Em Dump Em And Get Em Back Again,eBooks – Other,155,Other
Western Union Carding 100% Success,Carding,1734,Carding
★ NSA HACKING - FORENSIC TOOLKIT ★ + FREE BONUS 11 FBI FORENSIC TOOLS ★ BEST FORENSIC PACK on the Ma,Digital Forensics,327,Hacking – General
TORGUARD.NET VPN+Proxy Bundle ★PREMIUM ACCOUNT★,Anonymity – VPN,42,Anonymity – VPN
Pick-a-Book List: TEXTBOOKS: Accounting Economics Finance Management & Marketing,eBooks – Other,364,eBooks – Technical
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,904,Cashing Out
Paypal to BTC Working Method JULY 2017,Cashing Out,1034,Cashing Out
How to add your own trade lines,Modifying Credit,254,Modifying Credit
CyberGhost VPN Cracked - NO LOGS,Anonymity – VPN,345,Anonymity – VPN
"Baudrillard, Jean (Simulacra and Simulation)",eBooks – Other,44,eBooks – Technical
Home-Built Claymore Mines,Weaponry & Explosives,45,Weaponry & Explosives
Tor Browser Handbook Quick Start Guide 2015,Anonymity – Tor,430,Anonymity – Tor
CC to Moneygram,Cashing Out,559,Cashing Out
Science of Explosives Ebook Pack,Weaponry & Explosives,116,eBooks – Other
Liqpay Carding Method,Carding,1756,Carding
How To Be A Pro Carder + 2 VIDEOS,Carding,201,Carding
Hacking and Securing iOS Applications 2012,Hacking – Mobile,286,Hacking – General
Ultimate Hacking Megapack 14gb,Hacking – General,347,Hacking – General
100% anonymous,Anonymity – Other,214,Anonymity – Other
CCleaner PRO -- INCREASE YOUR SUCCESS IN CARDING,Carding,1852,Carding
Simple method $50- $100 a day no investment.,Other,104,Carding
CSS Floating 2016,eBooks – Technical,51,eBooks – Technical
Magic Mushrooms Around the World: A Scientific Journey Across Cultures and Time - The Case for Challenging Research and Value Systems,Drugs – General,185,eBooks – Other
Security in Fixed and Wireless Networks 2nd edition 2016,eBooks – Technical,214,eBooks – Technical
★ The Bitcoin Revolution ★ Methods ★,Cryptocurrency – General,492,Cryptocurrency – General
"1500 Cardable sites + UK, DE sites + BONUS GUIDES",Carding,528,Carding
How to cash out CCs with Payoneer easy !,Cashing Out,490,Cashing Out
Hacking for Dummies,Hacking – General,286,Hacking – General
Marx Articles from the German French Yearbooks,eBooks – Other,111,eBooks – Other
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,284,Carding
How to Persuade People Who Don't Want to be Persuaded: Get What You Want Every Time!,eBooks – Other,219,Cashing Out
Fueling Freedom Exposing the Mad War on Energy 2016,eBooks – Other,101,eBooks – Other
♕ How To Be A Pro Carder ♕,Carding,193,Carding
7 Reasons a Credit Card is blocked,Carding,214,Carding
16 Assorted Ways To Kill Someone,eBooks – Other,109,Cashing Out
Link to Russian Hacking Mega-Software Site,Hacking – General,558,Hacking – General
Coding in Delphi 2014,eBooks – Technical,61,eBooks – Technical
★ MONEY MAKING MEGAPACK [Updated] ★,Other,84,Other
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,507,Anonymity – Proxies
CARDING WITH PHYSICAL CARDS,Carding,1650,Carding
How To Encode Track Info To Plastic,Other,219,Cashing Out
66 CC Tutorials,Carding,392,Cashing Out
Cashing Out A CC With Skrill.,Cashing Out,762,Cashing Out
React Native By Example 2017,eBooks – Technical,50,eBooks – Technical
★ULTIMATE ALPHA CARDING GUIDE 2017 W/ LIVE CC★,Carding,1631,Carding
CC TO BTC REALLY GREAT CREDIT CARD TO BITCOIN METHOD! CRAZY,Cashing Out,1228,Cashing Out
Murach's Beginning Java with NetBeans 2015,eBooks – Technical,263,eBooks – Technical
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,94,Anonymity – Other
$3K DAILY BETFAIR CASHOUT ULTRA SYSTEM,Cashing Out,612,Cashing Out
Bitcoin Beginner A Step-by-Step Guide to Buying Selling 2013,Cryptocurrency – General,495,Cryptocurrency – General
Sects Lies and the Caliphate 2016,eBooks – Other,106,eBooks – Other
Pick-a-Book List: Microsoft OFFICE: Access Excel OneNote Outlook PowerPoint Publisher Word,eBooks – Technical,360,eBooks – Technical
CASHOUT OF BANK ACCOUNT GUIDE,Cashing Out,630,Cashing Out
★ TheShop's MEGAPACK ★,Other,91,Other
HOW TO MAKE GHB,Drugs – Production,118,Cashing Out
Modern Weapons Caching: A Down-To-Earth Approach,Weaponry & Explosives,140,Weaponry & Explosives
How To Fuck A Womans Brains Out + How to Get Beautiful Women Into Bed,Other,467,Cashing Out
[TUTO FR] EXCLU méthode perso Paypal to BTC,Cashing Out,1075,Cashing Out
♕ HOW TO SELL DRUGS ♕,Drugs – General,118,Cashing Out
VirtualBox Guide for Beginners 2017,eBooks – Technical,44,Doxing
2017 CARDABLE SITES,Carding,304,Carding
Blockchain The Simple Guide to Everything You Need To Know,Cryptocurrency – General,294,Cashing Out
Homemade Guns And Homemade Ammo,Weaponry & Explosives,314,Weaponry & Explosives
How to Disappear Completely,Anonymity – Other,118,Cashing Out
2017 ULTIMATE MOBILE CARDING SETUP>>STOP FAILING AT CARDING,Carding,3250,Carding
Hide.me VPN   -   World's Fastest VPN and Privacy Protection,Anonymity – VPN,638,Anonymity – VPN
CIA Explosives For Sabotage Manual,Weaponry & Explosives,122,Weaponry & Explosives
How To Card MMORPG Games,Carding,180,Carding
TRUE ONLINE ANONYMITY KIT,Anonymity – Other,123,Anonymity – Other
★IMPORTANT★ How To Set up a SOCKS Proxy,Anonymity – Proxies,315,Anonymity – Proxies
Transfer Balance from Hacked PayPals TUT,Cashing Out,312,Cashing Out
Science in the Soul Richard Dawkins 2017,eBooks – Other,160,eBooks – Other
Pick-a-Book List: APPLE OS X,eBooks – Technical,354,eBooks – Technical
Cash Out CC  MEGA PACK GUIDES REALLY USEFUL,Cashing Out,754,Cashing Out
Advanced Carding Not For Noobs,Carding,1700,Carding
✪✪✪ ULTIMATE CC TO BTC GUIDE✪✪✪,Carding,904,Cashing Out
★✆ MOBILE CHECK FRAUD!!!  ✆★,Fraud,491,Fraud
Drugs The Straight Facts - Hallucinogens,Drugs – General,86,eBooks – Other
The Quotable Hitchens From Alcohol to Zionism 2011,eBooks – Other,178,Cashing Out
How To Scam On LocalBitcoins,Fraud,548,Fraud
█ █★ HOW TO SHIP DRUGS STEALTHY - TUTORIALS AND VIDEO ★ █ █▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀,Transportation/Stealth,193,Transportation/Stealth
ALIEXPRES CARD METHOD,Carding,249,Carding
How To Get Netflix Premium For Free,Hacking – Website,258,Anonymity – VPN
★ The Great Big Narcotics Cookbook ★,Drugs – Production,86,eBooks – Other
Safe Surfer Protecting Your Privacy in the Digital Wild West,Anonymity – Other,186,Anonymity – Other
Ill show you how to make 4 BTC monthly (4 BTC Monthly),Cryptocurrency – General,940,Cashing Out
22 Ways to Kill a Man with Your Bare Hands,eBooks – Other,126,Cashing Out
Bosteels-Bruno-Post-Maoism-Badiou-and-Politics,eBooks – Other,0,Weaponry & Explosives
"DARKNET STARTER KIT: MAKE MONEY, FRAUD, MORE",Fraud,487,Fraud
Professional VPN - Avira Phantom VPN Pro + Crack,Anonymity – VPN,672,Anonymity – VPN
[TUTO FR] Le Carding de A à Z,Carding,1671,Carding
LSD Psychotherapy,Drugs – General,0,Weaponry & Explosives
★ The Rich Villain ★,Other,86,eBooks – Other
★ [2017] Hacked PayPal to Bitcoin ★,Cashing Out,737,Cashing Out
Cannabis Alchemy - D. Gold,Drugs – General,12,Other
[PRIV] Guide to Bitcoin and Bitcoin Mining + METHODS,Cryptocurrency – General,939,Cryptocurrency – General
Carding CC to BTC in 5 Steps - 100% Working!,Carding,1655,Carding
Lockpicking for the New Millennium - Video,Lockpicking,86,Lockpicking
Essential MATLAB for Engineers and Scientists 6th edition 2016,eBooks – Technical,151,eBooks – Technical
50 Recipes for Programming Node.js Volume 1 2017,eBooks – Technical,315,eBooks – Technical
Drugs The Straight Facts - Ecstasy,Drugs – General,86,eBooks – Other
CREDIT SECRETS PACK - BOOST CREDIT SCORE - ▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀▄▀GET A NEW CREDIT PROFILE,Modifying Credit,342,Modifying Credit
"CC, paypal visa to BTC cashout methode 1 pack",Cashing Out,1924,Cashing Out
MAKING HIGH CREDIT SCORES MEGA-SYSTEM,Modifying Credit,152,Modifying Credit
What Is SEO Search Engine Optimization 101 2017,SEO,268,SEO
Scamming LocalBitcoins.com,Fraud,107,Fraud
The Quotable Hitchens From Alcohol to Zionism 2011,eBooks – Other,178,Cashing Out
★ MAKE MONEY WITH BITCOINS - Guide Pack ★,Cryptocurrency – General,192,Cryptocurrency – General
Carding Lessons VOL.II,Carding,1713,Carding
Psilocybin Mushroom Handbook,Drugs – General,12,Hacking – General
Absorbent_Material_-_GB_Patent_0506929. pdf (buy 1 get 1 free),eBooks – Other,87,Fraud
How to Scam Free Stuff From Your Credit Card (fully tested),Fraud,539,Fraud
Video METHOD CC to Bitcoin,Cashing Out,584,Cashing Out
★???? ??? ??????★,Other,0,Weaponry & Explosives
R Unleash Machine Learning Techniques 2016,eBooks – Technical,73,eBooks – Technical
ANTI DETECT 7 + FREE VPN + FF,Anonymity – VPN,445,Anonymity – VPN
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1707,Carding
"BUY ETHEREUM WITH CC OR PAYPAY - MAKE EASY $5,000.00+ DAILY",Cashing Out,494,Cashing Out
HOW TO CARD EZETOP AND MAKE EZ MONEY - NOOB FRIENDLY,Carding,191,Carding
3 Ways To Cash-Out A Credit Card,Cashing Out,226,Cashing Out
★AMAZON REFUND SCAM!!!!!★,Fraud,531,Fraud
♕ STRIPE CC Cashout [2 METHODS] ♕,Carding,951,Cashing Out
Carding CC to BTC in 5 Steps - 100% Working!,Carding,1655,Carding
COINBASE BTC CASHOUT GUIDE SYSTEM 2017,Cashing Out,1049,Cashing Out
Bookkeeping Kit For Dummies 2012,eBooks – Other,36,eBooks – Other
★ CARDING UNIVERSITY FROM HELL 666(FULL VERSION) ★,Carding,1763,Carding
BANK OF AMERICA BUSSINES MOBILE EXPLOIT,Hacking – Mobile,380,Hacking – Mobile
Police Guide to Lock Picking & Improvised Lock Picks,Lockpicking,483,Lockpicking
FULLZ PHISHING GUIDE,Fraud,177,Fraud
★ HOW TO PASS A DRUG TEST ★,Drugs – General,118,Cashing Out
How To Encode Track Info To Plastic,Other,219,Cashing Out
"#1 NOOB CARDING STARTER MEGAPACK $4,650 VALUE-NEXT 10 PAY $8",Carding,1640,Carding
★ MONEY MAKING MEGAPACK [Updated] ★,Other,84,Other
Sexual Ecstasy from Ancient Wisdom,Other,66,Other
PayPal Cashout + PayPal to BTC V.2  + [8 videos],Cashing Out,2010,Cashing Out
"MAKE $10,000+ A WEEK CASHING OUT WESTERN UNION",Cashing Out,345,Cashing Out
VyprVPN Premium Account | lifetime,Anonymity – VPN,757,Anonymity – VPN
ULTIMATE FRAUD PACKAGE+ANTIDETECT 6.5,Fraud,446,Fraud
MULTI-HACKER #1 ONLINE HACKING SYSTEM 2017,Hacking – Website,286,Hacking – General
Drugs The Straight Facts - Anti-Depressants,Drugs – General,86,eBooks – Other
How To Get The Caller ID Of An Unknown Number,Hacking – Phreaking,328,Hacking – Phreaking
HOW TO MAKE YOUR  OWN PAYPAL MIDDLE/CASHOUT ACCOUNTS,Cashing Out,636,Cashing Out
How To Hack Any Gmail Account,Hacking – Website,250,Anonymity – VPN
♕ MAKE $ SCAMMING PAY-PER-CALL OFFERS ♕,Fraud,202,Fraud
Baudrillard (The Mirror of Production),eBooks – Other,182,eBooks – Other
Migrating to Swift from Flash and ActionScript 2016,eBooks – Technical,129,Cashing Out
♕ eBay Carding - 2 Methods ♕,Carding,1677,Carding
⭐HOW TO CLEAN & WASH IMPURTIES FROM ANY DRUG,Drugs – Production,123,Cashing Out
[INSTANT] Interview Questions in Business Analytics [eBOOK],eBooks – Other,52,eBooks – Other
"Badiou, Alain, The Communist Hypothesis",eBooks – Other,86,eBooks – Other
"Drugs The Straight Facts, Date Rape Drugs",Drugs – General,100,Transportation/Stealth
✔ ⟁ 58 Sexual Ebooks Pack ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,130,eBooks – Other
★ [NEW] BANK GOLD V2 || Make $1000+ Weekly ★,Other,124,Other
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1707,Carding
TRUE ONLINE ANONYMITY KIT,Anonymity – Other,123,Anonymity – Other
Reactive Programming with Swift 2016,eBooks – Technical,342,eBooks – Technical
NOOB TO EXPERT DOXING REVENGE GUIDE 2017,Doxing,580,Doxing
♕ How To Make LSD ♕,Drugs – Production,118,Cashing Out
★ E-Whoring Paradise || 75% Autopilot $80+ a DAY ★,eWhoring,261,eWhoring
Kaplan ACT Premier 2016 with 8 Practice Tests 2015,eBooks – Other,30,eBooks – Technical
About MMORPG carding.,Carding,1652,Carding
AMAZON TO BTC GUIDE,Cashing Out,549,Cashing Out
Alpha02_ University Of Carding Guide.,Carding,1712,Carding
What The Government Doesn't Want You To Know About Bitcoins,Cryptocurrency – General,226,Cryptocurrency – General
How to Delete Everything Google Knows About You,Anonymity – Other,118,Cashing Out
how to use pgp,PGP/GPG,264,PGP/GPG
Developing Essbase Applications 2015,eBooks – Technical,18,Hacking – Website
★ ★ ★ BYE BYE BIG BROTHER BBBB - 500 usd orginal value,Anonymity – Other,154,Anonymity – Other
"Drug Abuse Handbook, Second Edition",Drugs – General,89,eBooks – Technical
"Acid Dreams: The Complete Social History of LSD: The CIA, the Sixties, and Beyond",Drugs – General,332,eBooks – Other
★ CARDING UNIVERSITY FROM HELL 666(Stripped Version)★,Carding,1755,Carding
Pgp for idiots - Windows only,PGP/GPG,247,PGP/GPG
VIDEO Cashing Out CC in Front of YOU ! $250 BTC in 15 MIN,Cashing Out,1180,Cashing Out
Cashout Anonymously From Stolen Paypal Accounts,Cashing Out,1074,Cashing Out
The Ultimate Credit Card to ฿ Method,Cashing Out,278,Cashing Out
Carding University ! Direct Teaching in Jabber 5 Days !,Carding,1728,Carding
Multiple VPN connections (highest safety),Anonymity – VPN,374,Anonymity – VPN
How To Hack Facebook (Very Fast + Very Reliable),Hacking – Website,530,Hacking – Website
"Derrida, Jacques (Specters of Marx)",eBooks – Other,91,eBooks – Other
Coding iPhone Apps for Kids 2017,eBooks – Technical,114,eBooks – Technical
A Hacker in a Hacker World,Hacking – General,272,Hacking – General
How to CARD AMAZON GIFT CARDS Smart Way★$200 $300 Cards,Carding,242,Carding
Make a tax lien disappear,Clearing Criminal History,132,Clearing Criminal History
The Biggest Ewhoring guide,eWhoring,101,eWhoring
Adolf Hitler - Mein Kampf - English Translation,eBooks – Other,100,eBooks – Other
♔ Organic Chemistry Laboratory Survival Manual eBook ♔,Drugs – Production,24,Weaponry & Explosives
Cash Out ANY Bank Account & Make A Killing...,Cashing Out,336,Cashing Out
How To Talk To Absolutely Anyone: Confident Communication,eBooks – Other,219,Cashing Out
STRONGVPN.COM – ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,290,Anonymity – VPN
⭐HOW TO CLEAN & WASH IMPURTIES FROM ANY DRUG,Drugs – Production,123,Cashing Out
Psychedelic Drugs Reconsidered,Drugs – General,50,Transportation/Stealth
"300 Secret Recipes - McDonalds, Starbucks And Much More!",Other,194,Other
Mastering Bitcoin 2nd edition early release 2016,Cryptocurrency – General,497,Cryptocurrency – General
★★ FRESH CLEAN HQ SOCKS ★★ ANY COUNTRY !! ★★,Anonymity – Proxies,202,Anonymity – Proxies
[SAFETY GUIDE] CARDING : BE 100% ANONYMOUS,Carding,1640,Carding
